好处,26.238153147683548,pos,2,d
开始,26.21708936069187,pos,2,v
预期,26.14350229832707,pos,2,vn
更,26.138839309425304,pos,1,d
炭黑,26.107112416555804,pos,2,ns
趋于,26.077365073161754,pos,2,v
加持,26.064379431567275,pos,2,v
工程进度,26.029761234697695,pos,4,n
责任感,26.00900628049773,pos,3,n
推动,25.8970370612656,pos,2,v
必不可少,25.854972651825303,pos,4,l
维修,25.71818080861643,pos,2,v
无论是,25.718119177369616,pos,3,c
工业,25.70467423303539,pos,2,n
很,25.674299222686916,pos,1,zg
规划,25.672029802078413,pos,2,n
上升,25.665651757475473,pos,2,v
轨道交通,25.58646472931636,pos,4,n
增速,25.56791548935698,pos,2,v
法定程序,25.556676450050976,pos,4,n
修正,25.483265645520078,pos,2,nr
适度,25.46021577246103,pos,2,a
银行,25.379948339251357,pos,2,n
收到,25.32281789615203,pos,2,v
有序,25.238415744139857,pos,2,n
会议,25.17897617241795,pos,2,n
订单,25.174226612414344,pos,2,n
管制,25.115747417640115,pos,2,vn
中心,25.07638456718421,pos,2,n
却,24.94786537642836,pos,1,d
起,24.94596783332296,pos,1,v
稳中求进,24.93111290070381,pos,4,l
尝试,24.801252690296096,pos,2,vn
依赖于,24.726290632614877,pos,3,v
上帝,24.72452942868265,pos,2,n
心情,24.719130262445294,pos,2,n
群众,24.656717084302873,pos,2,n
会,24.61661759493782,pos,1,v
观,24.57130340018751,pos,1,vg
运行,24.566275580956784,pos,2,v
防,24.531357127703497,pos,1,v
干燥,24.526428109347904,pos,2,a
有力,24.510191311643645,pos,2,n
打造,24.48682624282347,pos,2,v
部署,24.46559709747804,pos,2,n
决心,24.464504994051154,pos,2,v
超,24.462282584064262,pos,1,v
定位,24.427307201669933,pos,2,n
用药,24.41917292630104,pos,2,n
根本原因,24.39951613562243,pos,4,n
毫无,24.353409045934008,pos,2,v
就要,24.329962648516553,pos,2,d
科学,24.301577501489685,pos,2,n
一直,24.299174510003922,pos,2,d
谁,24.218147899409132,pos,1,r
进行,24.19530801420909,pos,2,v
框架,24.191855495029614,pos,2,n
需要,24.06392752678731,pos,2,v
优雅,24.06266295897825,pos,2,a
赛事,24.04821872750224,pos,2,n
我国,24.044115280951864,pos,2,r
创造条件,23.99858795977763,pos,4,n
距离,23.90482530880905,pos,2,n
道路,23.864190029338758,pos,2,n
始终,23.86347615863722,pos,2,d
严禁,23.86277957777666,pos,2,v
颜值,23.855867392692822,pos,2,n
奖励,23.838793879333878,pos,2,vn
提前,23.812675273336318,pos,2,v
履行,23.811302750886686,pos,2,v
坚决,23.74481542579943,pos,2,ad
打开,23.742063567549536,pos,2,v
以来,23.7408784071504,pos,2,f
紧紧围绕,23.6870742362186,pos,4,l
高水平,23.604561349244708,pos,3,nr
水质,23.58751998817427,pos,2,n
大,23.471883971556977,pos,1,a
市场,23.466677770139462,pos,2,n
目标,23.463127643825132,pos,2,n
等待,23.450885391995207,pos,2,v
环境质量,23.43943682580798,pos,4,n
继续,23.40474253588685,pos,2,v
病害,23.4042961321193,pos,2,n
收,23.394619620776176,pos,1,v
可控,23.365196062438553,pos,2,v
省委,23.357567372699073,pos,2,j
大小,23.33503522939138,pos,2,b
每个,23.32665429775336,pos,2,r
办法,23.323129438571645,pos,2,n
扛起,23.314404270462603,pos,2,v
急剧,23.26209884330857,pos,2,d
回升,23.240863805444633,pos,2,v
韩城,23.189910313651133,pos,2,ns
健康,23.149358880794683,pos,2,a
爱护,23.12252516370392,pos,2,v
标准,23.103102555022325,pos,2,n
刚刚,23.08094632753626,pos,2,d
净利润,23.079962285375665,pos,3,n
改变,22.96675845745206,pos,2,v
洒水,22.927570711641575,pos,2,v
稍,22.862673307378707,pos,1,zg
资源,22.83921588463055,pos,2,n
产业,22.820315954248777,pos,2,n
成都市,22.74657684108527,pos,3,ns
总结,22.708368724617607,pos,2,n
分离,22.610494185436615,pos,2,v
财政政策,22.604612076026623,pos,4,n
制造,22.60267524746196,pos,2,v
路,22.582560783312342,pos,1,n
削减,22.537921098200584,pos,2,v
退市,22.52513324914237,pos,2,v
一般,22.507267482537713,pos,2,a
到达,22.50662965433134,pos,2,v
价值,22.495550860639803,pos,2,n
幸福感,22.491544080870554,pos,3,nr
以下,22.409836276390333,pos,2,f
富足,22.38808649756676,pos,2,a
短期,22.387502649285516,pos,2,b
党政,22.37872764719775,pos,2,n
太阳,22.367908615629126,pos,2,ns
霾,22.363984440199964,pos,1,g
做,22.352878823254525,pos,1,v
合规,22.339624352481604,pos,2,vn
家庭,22.31806608725355,pos,2,n
行动,22.314391696457342,pos,2,vn
每,22.309773255017134,pos,1,zg
上到,22.30528275478464,pos,2,f
废纸,22.249498806528937,pos,2,n
城市化,22.204794550737113,pos,3,n
态度,22.185452853729203,pos,2,n
得到,22.126658042664022,pos,2,v
污水,22.07981276435497,pos,2,n
基调,22.053913990032093,pos,2,n
牢固,22.044797210705326,pos,2,a
理财产品,22.041792458342805,pos,4,n
文明,22.025658692780652,pos,2,nr
国内,22.00495456218542,pos,2,s
思想,21.97985993483821,pos,2,n
女人,21.961576833863937,pos,2,n
气象,21.953607297945524,pos,2,n
波动,21.937187415113492,pos,2,vn
土地,21.909057605238996,pos,2,n
国家标准,21.861597437187605,pos,4,n
话,21.858756951843677,pos,1,n
尽量,21.852633105330796,pos,2,d
蔬菜,21.851157596122412,pos,2,n
网络,21.83825214395162,pos,2,n
感动,21.812840664571308,pos,2,v
夯实,21.773211680002365,pos,2,v
净化,21.759245028708893,pos,2,n
现在,21.71630355886267,pos,2,t
美丽,21.715868827128364,pos,2,ns
调节,21.682819904185315,pos,2,vn
降尘,21.676031944645615,pos,2,n
露,21.667852834169345,pos,1,v
大于,21.60072322706825,pos,2,d
管控,21.593033357605677,pos,2,vn
切实,21.559027026198905,pos,2,ad
情绪,21.530655089336108,pos,2,n
体系,21.522529863876947,pos,2,n
清浅,21.497927832727033,pos,2,a
方便,21.49752064150771,pos,2,a
创业,21.49313235289445,pos,2,n
带来,21.49213486673244,pos,2,v
影响力,21.47425522573034,pos,3,n
出口,21.467518467051683,pos,2,vn
真正,21.45455979871672,pos,2,d
方向,21.439838117376304,pos,2,n
二哈,21.427550508686522,pos,2,nrt
支持,21.399117181412638,pos,2,v
坚持,21.380716035487573,pos,2,v
安然,21.37239695064317,pos,2,nr
局部,21.332639088616386,pos,2,n
必要,21.331583742234283,pos,2,d
结构调整,21.297795978164913,pos,4,l
公正,21.29197548260094,pos,2,nr
并,21.281310354841153,pos,1,c
走向,21.280360426362215,pos,2,v
深入人心,21.275661293749636,pos,4,i
规律,21.255677437778097,pos,2,n
记住,21.24298505624036,pos,2,v
那里,21.232140404120756,pos,2,r
特别,21.212079485618858,pos,2,d
跨,21.184974047248346,pos,1,v
管理,21.100037239979372,pos,2,vn
闲雅,21.08289033344819,pos,2,a
上,21.078666417125017,pos,1,f
枯枝,21.017255519453247,pos,2,n
安全感,21.014003012164324,pos,3,nr
环评,20.994852186187867,pos,2,j
遇到,20.991321815064346,pos,2,v
现代化,20.929934709506526,pos,3,vn
缩减,20.92819810675514,pos,2,v
堤防,20.884719995219356,pos,2,n
壳,20.86978142052982,pos,1,n
未来,20.846704564700985,pos,2,t
帮助,20.829271246829933,pos,2,v
红润,20.819855927614395,pos,2,n
水资源,20.712256767901387,pos,3,n
风格,20.676622653765584,pos,2,n
平日,20.667852834169345,pos,2,t
双,20.644033020903365,pos,1,n
铁腕,20.623313643081268,pos,2,n
关怀,20.6022180201744,pos,2,nr
实习,20.600240397173067,pos,2,v
规范,20.594572957209223,pos,2,n
局面,20.57666354978245,pos,2,n
城镇,20.568815687959763,pos,2,ns
深化改革,20.56562855250153,pos,4,j
造成,20.516685664100798,pos,2,v
柏油,20.497927832727033,pos,2,n
快步,20.497927832727033,pos,2,d
清姿,20.497927832727033,pos,2,a
之后,20.489631383356326,pos,2,f
运用,20.43641455445065,pos,2,vn
投放,20.38010391259943,pos,2,v
率,20.37565195177337,pos,1,v
升起,20.37239695064317,pos,2,v
水润,20.30528275478464,pos,2,n
转型,20.30478794192123,pos,2,n
均,20.278932067350965,pos,1,d
驾驶,20.275334358042173,pos,2,v
起到,20.243700457614167,pos,2,v
金融风险,20.22231397720271,pos,4,n
我市,20.209048912383334,pos,2,r
适当,20.208851890356257,pos,2,a
不会,20.19974748800339,pos,2,v
主体,20.173438157293813,pos,2,n
可以,20.16230654902028,pos,2,c
自行车,20.160606892411113,pos,3,n
贯彻,20.136361746882724,pos,2,v
各,20.111496530215547,pos,1,r
存款,20.104297400948752,pos,2,n
安装,20.09226967929713,pos,2,v
follow,20.08289033344819,pos,6,eng
钢厂,20.079573805086625,pos,2,n
重大,20.071336766865805,pos,2,a
周围,20.012149472794718,pos,2,f
绿,20.011121761011097,pos,1,a
雪质,20.000428173256214,pos,2,n
生长,19.990410957652777,pos,2,n
此时,19.983951431864526,pos,2,c
农产品,19.97720147936618,pos,3,n
职能,19.953733198862274,pos,2,n
遗憾,19.844788323448483,pos,2,a
尊重,19.828202316778412,pos,2,a
错误,19.757320307232476,pos,2,n
矿山,19.72633933200359,pos,2,n
这处,19.72032025406348,pos,2,r
维稳,19.712256767901387,pos,2,v
这项,19.694109421191133,pos,2,r
下行,19.68069788816648,pos,2,v
主流,19.67618354450707,pos,2,b
盈利,19.671423216524126,pos,2,n
注重,19.66820853419337,pos,2,v
团队,19.63918390977854,pos,2,n
公平,19.63748854326214,pos,2,n
始终保持,19.6359298838183,pos,4,i
设备,19.6181908643265,pos,2,vn
竟然,19.61524482667787,pos,2,d
对待,19.60494781292998,pos,2,v
屏障,19.59880408753527,pos,2,n
行,19.554753635558107,pos,1,zg
农田,19.54252559950105,pos,2,n
并且,19.52510074591892,pos,2,c
升高,19.524656771445223,pos,2,v
牛气,19.497927832727033,pos,2,n
款款,19.497927832727033,pos,2,n
走稳,19.497927832727033,pos,2,v
山野,19.497927832727033,pos,2,ns
寡头,19.497927832727033,pos,2,n
静谧,19.497927832727033,pos,2,nr
沉稳,19.497927832727033,pos,2,a
负债,19.469280014408845,pos,2,n
更换,19.46600265159025,pos,2,v
炉石,19.447227985094006,pos,2,n
医院,19.423887607523277,pos,2,n
成熟,19.417857445097287,pos,2,a
宜,19.412972212479374,pos,1,vg
税额,19.411654063726356,pos,2,n
总,19.385516544647253,pos,1,b
容易,19.37939188861459,pos,2,a
居民,19.375675622561317,pos,2,n
鼓励,19.374129584755188,pos,2,v
肤质,19.37239695064317,pos,2,n
雪道,19.37239695064317,pos,2,nr
脚下,19.37239695064317,pos,2,f
限制,19.304338420480796,pos,2,v
达标排放,19.28738237130046,pos,4,l
方面,19.273886157692488,pos,2,n
放宽,19.249498806528937,pos,2,v
安保,19.17649826518101,pos,2,nr
区,19.172728168596343,pos,1,n
背后,19.16785971464284,pos,2,f
党中央,19.158896257748033,pos,3,nt
商业,19.135781759387072,pos,2,n
女孩,19.09342141938083,pos,2,n
港股,19.082890333448187,pos,2,n
最终,19.068228146241232,pos,2,d
形成,19.028202860623622,pos,2,v
他们,18.978451893175023,pos,2,r
作业,18.945218343826195,pos,2,n
如今,18.926788818553277,pos,2,t
黑猫,18.912965332005875,pos,2,n
使身,18.912965332005875,pos,2,v
压背,18.912965332005875,pos,2,n
超高压,18.912965332005875,pos,3,b
机构,18.87951551201047,pos,2,n
非,18.8710292272789,pos,1,h
我省,18.857230928987384,pos,2,r
地表水,18.85457017029364,pos,3,n
场地,18.84824825898017,pos,2,s
接触,18.836510820158008,pos,2,v
低温,18.836422823583383,pos,2,n
三脚架,18.819855927614395,pos,3,n
相结合,18.795780839086035,pos,3,v
财产,18.77568583718216,pos,2,n
断面,18.767262413671183,pos,2,n
西藏,18.74313740090085,pos,2,ns
组织,18.711918981203727,pos,2,v
修护,18.709431937920744,pos,2,v
露天,18.70283245875197,pos,2,v
父母,18.684201186585504,pos,2,n
市场主体,18.662327573882912,pos,4,n
同业,18.65336307884782,pos,2,j
监督管理,18.650429453513418,pos,4,n
晴天,18.649930926172082,pos,2,nz
最近,18.614972385129946,pos,2,f
老,18.599669010696246,pos,1,a
抗空,18.57192841417081,pos,2,nz
防范,18.55749309558793,pos,2,v
预算案,18.55039525262117,pos,3,n
环保,18.548824191041568,pos,2,j
热情,18.526883669681887,pos,2,n
到,18.502151317198482,pos,1,v
光采,18.497927832727033,pos,2,n
照常,18.497927832727033,pos,2,d
压顶,18.49792783272703,pos,2,n
肉质,18.49792783272703,pos,2,n
封闭,18.467989980628317,pos,2,v
隐患,18.457307372742775,pos,2,n
合理,18.43256223144906,pos,2,vn
呈现,18.428260805424877,pos,2,v
地质,18.42321464467278,pos,2,n
复方,18.41992532072576,pos,2,n
配戴,18.41992532072576,pos,2,v
总书记,18.40059818400503,pos,3,n
放在,18.396291424450755,pos,2,v
地域,18.379241314641963,pos,2,n
释放,18.369234013095696,pos,2,v
大气,18.36073382142757,pos,2,n
基础设施,18.360168361975894,pos,4,n
比如,18.332774584746176,pos,2,v
双线,18.32800283128472,pos,2,n
柱子,18.32800283128472,pos,2,n
车主,18.320516054665,pos,2,n
恶劣,18.309205708781718,pos,2,a
上市公司,18.304555663001018,pos,4,nt
天然,18.277858012926835,pos,2,b
法治,18.26693353527416,pos,2,n
装修,18.25989716001087,pos,2,v
创造,18.254129145539093,pos,2,v
有车,18.250000319283448,pos,2,v
标号,18.234893426893237,pos,2,n
横梁,18.234893426893237,pos,2,ns
分别,18.23092365195457,pos,2,d
建成,18.229641403707298,pos,2,v
浑然天成,18.20842121553205,pos,4,i
细嫩,18.20842121553205,pos,2,a
所得税法,18.202471949200863,pos,4,n
商家,18.198479901808184,pos,2,n
轻松,18.1906627266957,pos,2,a
感对,18.175999737839668,pos,2,v
围绕,18.12366852860179,pos,2,v
奋斗,18.108720150746144,pos,2,v
认为,18.105872045568084,pos,2,v
理想,18.07093880400232,pos,2,n
芙说,18.064968425450928,pos,2,n
进到,18.057355241341053,pos,2,v
氨基酸,18.038496214089733,pos,3,nz
程度,18.028366559415367,pos,2,n
店,18.014058341256963,pos,1,n
了解,18.003845797985388,pos,2,v
虽然,18.002563772749873,pos,2,c
必须,17.957907034529565,pos,2,d
债券,17.928743971163527,pos,2,n
对输,17.912965332005875,pos,2,vn
责任心,17.912965332005875,pos,3,n
闹市,17.912965332005875,pos,2,v
没承,17.912965332005875,pos,2,v
她,17.90662006680792,pos,1,r
妈妈,17.854817276072957,pos,2,n
新建,17.836422823583383,pos,2,ns
轿车,17.787434449922014,pos,2,n
从而,17.785304551264815,pos,2,c
满堂彩,17.743040330563566,pos,3,i
梦想,17.73728963156413,pos,2,n
摊铺,17.732393086364056,pos,2,n
习近平,17.730863362404698,pos,3,nrfg
代煤,17.72032025406348,pos,2,n
保证,17.717052053691233,pos,2,v
林丕容,17.709431937920748,pos,3,nr
状况,17.704586029345172,pos,2,n
永辉,17.69057291066943,pos,2,nr
较为,17.688205685297905,pos,2,d
接受,17.664849741690063,pos,2,v
菠萝汁,17.66142656500991,pos,3,n
组,17.65090062366511,pos,1,zg
杜清尘,17.649930926172082,pos,3,nr
中海,17.64993092617208,pos,2,ns
意识,17.634571746312012,pos,2,n
拉涨,17.623458714810894,pos,2,v
算是,17.58204843533356,pos,2,v
工时费,17.57192841417081,pos,3,n
偏松,17.57192841417081,pos,2,a
比美,17.57192841417081,pos,2,ns
母公司,17.55039525262117,pos,3,n
达到,17.536412980230672,pos,2,v
转变,17.514347522426732,pos,2,v
发挥,17.50588173087101,pos,2,v
多惨,17.497927832727036,pos,2,m
数卡牌,17.497927832727036,pos,3,n
市场繁荣,17.497927832727033,pos,4,n
必经之路,17.497927832727033,pos,4,l
稳住,17.497927832727033,pos,2,v
弹力,17.497927832727033,pos,2,n
平滑,17.497927832727033,pos,2,a
省情,17.439034143673467,pos,2,n
环境,17.43122615814511,pos,2,n
情欲,17.427538504835635,pos,2,n
天龙八部,17.427538504835635,pos,4,nz
四驱,17.410464991476694,pos,2,m
前低,17.410464991476694,pos,2,f
公益,17.40253348377219,pos,2,n
善良,17.3985571140676,pos,2,a
例如,17.383579991976728,pos,2,v
资金紧张,17.360424308977095,pos,4,n
这个,17.344658241398733,pos,2,r
快,17.340155217940314,pos,1,a
坚挺,17.328002831284717,pos,2,a
正轨,17.328002831284717,pos,2,b
近岸,17.29721926862255,pos,2,s
不去,17.296293971557382,pos,2,d
复合肥,17.296293971557382,pos,3,n
环境治理,17.27774652444572,pos,4,n
双气,17.275535411390585,pos,2,n
当前,17.243047211037062,pos,2,t
沈阳市,17.236234008150568,pos,3,ns
白,17.212525613864784,pos,1,a
ECM,17.202471949200863,pos,3,eng
直销网,17.175999737839668,pos,3,n
门类,17.150004529306727,pos,2,n
磷灰石,17.14429087811233,pos,3,n
加减,17.14429087811233,pos,2,v
预算,17.129776834598644,pos,2,v
延缓,17.124469437199586,pos,2,v
配套,17.117619483928987,pos,2,a
减少,17.11363686484298,pos,2,v
绝对,17.10547354609909,pos,2,d
清洁,17.091423461673998,pos,2,a
焕发,17.08289033344819,pos,2,v
综合,17.07462260160709,pos,2,vn
上签,17.064968425450928,pos,2,f
令人遗憾,17.064968425450928,pos,4,i
相对,17.043807088215075,pos,2,d
中品,17.038496214089733,pos,2,n
反击,17.02399664439462,pos,2,v
山姆,17.012501005556793,pos,2,nrt
get,17.012501005556793,pos,3,eng
米见园,17.012501005556793,pos,3,nr
公共设施,16.98696591344965,pos,4,n
室内运动,16.97436587667002,pos,4,n
肤色,16.967413116028254,pos,2,n
监测数据,16.942783251472722,pos,4,n
关停,16.916397484681617,pos,2,v
大道,16.91296533200588,pos,2,n
黄沙,16.91296533200588,pos,2,ns
智通,16.912965332005875,pos,2,n
最全,16.912965332005875,pos,2,a
抚平,16.912965332005875,pos,2,ns
不善,16.912965332005875,pos,2,v
最严,16.912965332005875,pos,2,a
自,16.885938313357222,pos,1,p
项目,16.876923447498235,pos,2,n
和谐,16.869130714821964,pos,2,a
早间,16.854071642952306,pos,2,t
文件系统,16.854071642952306,pos,4,l
四舍五入,16.842576004114477,pos,4,i
护目镜,16.834962820004606,pos,3,n
新鲜度,16.834962820004606,pos,3,ns
打赢,16.80761817754644,pos,2,v
木片,16.781720798727626,pos,2,n
技校,16.781720798727626,pos,2,n
收一,16.781720798727623,pos,2,v
下雨,16.743040330563566,pos,2,v
长期趋势,16.743040330563566,pos,4,l
审慎,16.743040330563563,pos,2,a
位子,16.732393086364056,pos,2,n
克制,16.728540760868448,pos,2,v
配电,16.72032025406348,pos,2,vn
比武,16.72032025406348,pos,2,nr
命运,16.697075197042533,pos,2,n
局外,16.69057291066943,pos,2,n
临门,16.69057291066943,pos,2,ns
破坏力,16.69057291066943,pos,3,n
收藏,16.690572910669427,pos,2,v
超出,16.690572910669427,pos,2,v
不可或缺,16.690572910669427,pos,4,l
一身正气,16.67010880810971,pos,4,i
道德观,16.67010880810971,pos,3,nr
挑战,16.66535937411366,pos,2,vn
RAID,16.66142656500991,pos,4,eng
尤其,16.657923161793747,pos,2,d
工业污染,16.6212831078539,pos,4,n
出台,16.598644293842675,pos,2,v
认识,16.589792621755326,pos,2,v
计划,16.580213172088015,pos,2,n
建筑,16.55617347063328,pos,2,n
幸福,16.549584981635434,pos,2,a
归属,16.520647909227115,pos,2,v
慢跑,16.518105714664664,pos,2,v
海宴,16.518105714664664,pos,2,n
覆盖,16.514750003958397,pos,2,v
领导小组,16.507633439656086,pos,4,n
学校,16.498067462966084,pos,2,n
